x, y, 
-1.9999728611159127, -0.500000894285794, 
-1.999970388241522, -0.5000009080972108, 
-1.9999674291039355, -0.5000009211199475, 
-1.9999639867081023, -0.5000009333684426, 
-1.999960064002083, -0.5000009448594872, 
-1.9999556638674827, -0.5000009556097315, 
-1.999950789132372, -0.5000009656372105, 
-1.9999454425475622, -0.5000009749610582, 
-1.9999399903898474, -0.5000009839329734, 
-1.9999351685068723, -0.5000009926845743, 
-1.9999314950030127, -0.5000010010705447, 
-1.9999290250722752, -0.5000010092130424, 
-1.999927757140586, -0.5000010171897827, 
-1.9999276911350958, -0.5000010249919349, 
-1.9999288270612101, -0.5000010326090065, 
-1.999931164961525, -0.500001040031801, 
-1.9999346988502333, -0.5000010471996693, 
-1.9999390837878905, -0.5000010538862348, 
-1.999943677559892, -0.5000010599192012, 
-1.999947844797111, -0.5000010653282941, 
-1.9999515249379936, -0.5000010702268162, 
-1.9999547608278014, -0.5000010743713071, 
-1.9999574200055863, -0.500001077935803, 
-1.9999595183035002, -0.5000010810818643, 
-1.9999610742110239, -0.50000108352294, 
-1.9999621342864977, -0.5000010851664146, 
-1.9999627156977726, -0.5000010863148964, 
-1.9999627675683604, -0.5000010875433459, 
-1.9999623201383896, -0.5000010878498455, 
-1.9999613720233924, -0.5000010877073459, 
-1.9999599265670394, -0.5000010871578413, 
-1.9999579870103796, -0.5000010862274858, 
-1.9999555565092277, -0.5000010849430431, 
-1.9999526381638602, -0.5000010833309652, 
-1.9999492349970676, -0.5000010814169022, 
-1.9999453499617241, -0.5000010792261195, 
-1.9999412857431205, -0.5000010769737795, 
-1.9999375911019222, -0.5000010749572028, 
-1.9999347623548611, -0.5000010730304479, 
-1.9999330956671562, -0.5000010712814758, 
-1.9999326320936204, -0.5000010697620485, 
-1.99993337064768, -0.5000010685167214, 
-1.9999352747619619, -0.5000010674550491, 
-1.9999380342311086, -0.5000010664209338, 
-1.999941218423358, -0.5000010653348259, 
-1.9999443891482527, -0.5000010640901609, 
-1.999947170158156, -0.5000010625890331, 
-1.9999494317703295, -0.5000010609933755, 
-1.999951231739314, -0.5000010591913948, 
-1.9999524680537801, -0.5000010571754517, 
-1.9999531785173255, -0.5000010550137808, 
-1.99995337886031, -0.5000010526558438, 
-1.9999530828932623, -0.5000010501774974, 
-1.999952284898329, -0.5000010473942684, 
-1.9999509876975436, -0.5000010444786793, 
-1.9999491945805563, -0.5000010414461572, 
-1.9999469087520565, -0.5000010383135012, 
-1.999944182200274, -0.5000010351435353, 
-1.9999413670642427, -0.5000010321095332, 
-1.9999388419970516, -0.500001029314159, 
-1.9999369305196737, -0.5000010267781823, 
-1.9999358540369403, -0.5000010244953846, 
-1.9999357144749819, -0.5000010225562307, 
-1.9999364611683303, -0.5000010208985559, 
-1.9999379540362991, -0.5000010194461592, 
-1.9999399569017302, -0.5000010181662639, 
-1.9999421620118698, -0.5000010169414157, 
-1.999944273102263, -0.5000010155356295, 
-1.9999460100267776, -0.5000010140689141, 
-1.9999472256723028, -0.500001012568651, 
-1.9999479490236463, -0.5000010111004284, 
-1.9999481340245497, -0.5000010096888069, 
-1.9999478217189561, -0.5000010080503834, 
-1.9999470068585368, -0.5000010061911382, 
-1.999945692462337, -0.5000010042568156, 
-1.9999439917835693, -0.5000010023225359, 
-1.9999421637243318, -0.5000010005283448, 
-1.9999404818427828, -0.5000009988534685, 
-1.9999391339621218, -0.5000009973855662, 
-1.9999382955969678, -0.5000009961142752, 
-1.999938028012174, -0.5000009950931392, 
-1.999938353817173, -0.5000009943084838, 
-1.9999391834212192, -0.5000009936693847, 
-1.999940395819022, -0.5000009931931046, 
-1.9999417948453273, -0.5000009927944619, 
-1.9999432063387637, -0.5000009923006938, 
-1.9999444183259776, -0.5000009919502884, 
-1.999945283690778, -0.5000009915395217, 
-1.999945669315832, -0.5000009906003131, 
-1.9999455428947879, -0.500000990284499, 
-1.9999449760222923, -0.5000009895101036, 
-1.9999440917378475, -0.5000009887268607, 
-1.9999430316220965, -0.5000009878873636, 
-1.9999419217623113, -0.500000987262131, 
-1.9999409347644903, -0.5000009866376186, 
-1.9999401933356353, -0.5000009861034902, 
-1.9999397770225313, -0.5000009857737463, 
-1.9999397180947327, -0.500000985646037, 
-1.9999400122307964, -0.5000009855947496, 
-1.9999405859640136, -0.5000009856237684, 
-1.9999413686578584, -0.5000009856632085, 
-1.999942226501831, -0.5000009858788192, 
-1.9999430628044217, -0.5000009859704668, 
-1.9999437553090793, -0.5000009860578647, 
-1.9999442115533923, -0.5000009861048345, 
-1.9999443911194525, -0.5000009860719012, 
-1.999944289419373, -0.500000986128318, 
-1.9999439344218906, -0.5000009860226946, 
-1.9999433792149948, -0.5000009858288292, 
-1.9999427029463863, -0.5000009857569507, 
-1.9999420125855136, -0.500000985648066, 
-1.9999414001060019, -0.5000009856037854, 
-1.9999409540631592, -0.5000009855907638, 
-1.9999407002216407, -0.5000009857267222, 
-1.9999406800485724, -0.500000985859385, 
-1.999940861049985, -0.5000009860917685, 
-1.9999412301054365, -0.50000098642322, 
-1.9999417217532776, -0.5000009867632936, 
-1.999942270260498, -0.5000009871039728, 
-1.9999427964783747, -0.5000009874339807, 
-1.9999432327301667, -0.5000009876780255, 
-1.9999435267850145, -0.500000987850086, 
-1.9999436362217273, -0.5000009881505054, 
-1.9999435450212593, -0.5000009883301013, 
-1.9999433068210757, -0.5000009884527602, 
-1.9999429518436287, -0.5000009883937019, 
-1.9999425016380297, -0.5000009886072585, 
-1.999942060870175, -0.5000009886189933, 
-1.999941666795922, -0.5000009888035464, 
-1.9999413829031119, -0.500000988937053, 
-1.9999412315910146, -0.5000009890758605, 
-1.9999412209591871, -0.5000009893713535, 
-1.999941367405871, -0.5000009895316623, 
-1.9999416131168406, -0.5000009898833029, 
-1.9999419258747209, -0.5000009902268349, 
-1.9999422687933912, -0.5000009904192024, 
-1.999942594116632, -0.5000009907997085, 
-1.9999428546035094, -0.5000009910085025, 
-1.9999430308833215, -0.5000009912060747, 
-1.999943087495148, -0.5000009914452078, 
-1.9999430300551924, -0.5000009915904458, 
-1.9999428843235092, -0.5000009915618536, 
-1.9999426427583331, -0.5000009917936592, 
-1.9999423794624815, -0.5000009917918422, 
-1.9999420973408786, -0.5000009919057166, 
-1.999941859308693, -0.5000009920368071, 
-1.9999416766900773, -0.5000009920631796, 
-1.9999415676801546, -0.5000009922618062, 
-1.9999415685108715, -0.5000009923794054, 
-1.9999416474684701, -0.5000009925926713, 
-1.9999418149669899, -0.500000992761378, 
-1.9999420219652335, -0.5000009928917071, 
-1.9999422428367808, -0.5000009931299234, 
-1.9999424560295918, -0.5000009932697332, 
-1.9999426150264767, -0.5000009933463025, 
-1.9999427113969415, -0.5000009935447874, 
-1.9999427289922658, -0.5000009935730071, 
-1.9999426749919935, -0.5000009936813431, 
-1.999942554444416, -0.500000993640431, 
-1.9999423968044032, -0.5000009937612354, 
-1.9999422278108727, -0.5000009937730191, 
-1.9999420868557252, -0.5000009937310376, 
-1.999941963667123, -0.5000009938333665, 
-1.9999418889859828, -0.5000009937707907, 
-1.9999418556040205, -0.5000009939308492, 
-1.999941883586713, -0.5000009938838582, 
-1.9999419380515344, -0.5000009940595453, 
-1.9999420256416762, -0.5000009940936928, 
-1.9999421371910384, -0.5000009941899062, 
-1.999942251954554, -0.5000009942757986, 
-1.9999423703904005, -0.5000009942298578, 
-1.999942445334115, -0.5000009943720669, 
-1.999942479667215, -0.5000009943515175, 
-1.9999424542138142, -0.5000009944142586, 
-1.999942399924654, -0.5000009944087818, 
-1.9999423114480148, -0.5000009943560645, 
-1.999942226980179, -0.5000009943416543, 
-1.999942125115792, -0.5000009943592612, 
-1.9999420517994153, -0.5000009942477188, 
-1.9999419960766345, -0.5000009943528451, 
-1.9999419742985598, -0.5000009943128462, 
-1.999941987103615, -0.5000009943519977, 
-1.9999420205793057, -0.5000009943824781, 
-1.9999420922534847, -0.5000009943610818, 
-1.9999421617555266, -0.5000009944205059, 
-1.9999422279093495, -0.5000009944215743, 
-1.9999422864695597, -0.5000009943632565, 
-1.9999423308896458, -0.5000009944182884, 
-1.9999423469889421, -0.5000009943525262, 
-1.9999423249634527, -0.5000009944153226, 
-1.9999422915612233, -0.5000009943951036, 
-1.9999422413818466, -0.5000009943673339, 
-1.9999421953808887, -0.5000009942959556, 
-1.9999421429721402, -0.5000009942861632, 
-1.999942087530238, -0.5000009942408019, 
-1.9999420491850064, -0.5000009942431834, 
-1.999942027423867, -0.5000009941319743, 
-1.9999420273243955, -0.5000009942370837, 
-1.9999420536650288, -0.5000009941178329, 
-1.9999420873783493, -0.5000009942262418, 
-1.9999421211286026, -0.5000009941305286, 
-1.999942142667239, -0.5000009942122928, 
-1.9999421583481003, -0.5000009941946464, 
-1.9999421690414945, -0.5000009941759804, 
-1.9999421706827556, -0.5000009941385585, 
-1.9999421620173277, -0.5000009940729588, 
-1.99994214284692, -0.5000009940490188, 
-1.9999421132775177, -0.5000009941134234, 
-1.999942078159084, -0.5000009940806444, 
-1.9999420544514674, -0.5000009939974609, 
-1.9999420312002596, -0.5000009940455558, 
-1.9999420355415714, -0.5000009939367022, 
-1.9999420385729276, -0.5000009940382313, 
-1.9999420600264979, -0.5000009939868674, 
-1.9999420865747455, -0.500000994032797, 
-1.9999421131151083, -0.500000993901836, 
-1.9999421258205943, -0.5000009939657756, 
-1.9999421298531757, -0.5000009940008957, 
-1.999942129303378, -0.5000009939846808, 
-1.999942122309256, -0.5000009939589826, 
-1.999942105086967, -0.500000993909934, 
-1.9999420776449466, -0.5000009938305896, 
-1.9999420393962601, -0.5000009939376341, 
-1.999942026972866, -0.500000993881104, 
-1.9999420136822312, -0.5000009939194049, 
-1.9999420200231757, -0.5000009937991858, 
-1.9999420342020313, -0.5000009939063664, 
-1.9999420558573409, -0.5000009939170534, 
-1.9999420702715933, -0.500000993901223, 
-1.9999420797192657, -0.5000009938928588, 
-1.999942080121616, -0.5000009938660211, 
-1.9999420702199215, -0.500000993811336, 
-1.9999420498182672, -0.5000009937985658, 
-1.9999420190212933, -0.500000993874391, 
-1.9999420150720895, -0.500000993804845, 
-1.9999420116278572, -0.5000009938782867, 
-1.9999420156965784, -0.5000009938754976, 
-1.9999420388545721, -0.500000993872333, 
-1.999942052043437, -0.5000009938314085, 
-1.9999420562658368, -0.500000993877432, 
-1.9999420559202725, -0.5000009938716687, 
-1.9999420491289122, -0.5000009938562733, 
-1.9999420321058408, -0.5000009938173685, 
-1.9999420075042458, -0.5000009937921553, 
-1.999941999667573, -0.5000009938637539, 
-1.9999419924987218, -0.5000009938732087, 
-1.9999420098808285, -0.5000009937989595, 
-1.9999420249778526, -0.5000009938937994, 
-1.9999420457790749, -0.500000993807762, 
-1.999942051623323, -0.5000009938094967, 
-1.999942046973399, -0.5000009938988106, 
-1.9999420366212801, -0.5000009938901864, 
-1.99994202140136, -0.5000009938813357, 
-1.9999419972487105, -0.5000009938544295, 
-1.999941967206201, -0.5000009938970202, 
-1.9999419628589314, -0.5000009938467334, 
-1.9999419576303645, -0.5000009938987457, 
-1.99994197241541, -0.5000009938688532, 
-1.9999419926155584, -0.5000009938928536, 
-1.9999420154061514, -0.5000009939360803, 
-1.9999420310403846, -0.500000993929523, 
-1.9999420416992681, -0.5000009939302984, 
-1.999942043308955, -0.5000009939122275, 
-1.9999420346112333, -0.5000009938659444, 
-1.9999420154090224, -0.5000009938612198, 
-1.9999419858077205, -0.5000009939447152, 
-1.9999419506552332, -0.5000009939308446, 
-1.9999419357880543, -0.5000009938676993, 
-1.9999419290385896, -0.5000009939401586, 
-1.999941922972239, -0.5000009939544167, 
-1.9999419414436734, -0.5000009938845332, 
-1.9999419678818435, -0.5000009939679262, 
-1.999941985443071, -0.5000009939032307, 
-1.999941992320239, -0.5000009939081785, 
-1.9999419886866188, -0.5000009940006414, 
-1.9999419793426036, -0.500000993994922, 
-1.99993962987502, -0.5000009980483929, 
-1.9999396265611002, -0.5000009979890332, 
-1.999939612472958, -0.5000009980582406, 
-1.9999395898528978, -0.5000009980992979, 
-1.9999395742398658, -0.5000009981076897, 
-1.99993955792211, -0.5000009981063921, 
-1.9999395680405774, -0.5000009980023572, 
-1.999939581504468, -0.5000009981191218, 
-1.9999395963086595, -0.5000009980895913, 
-1.9999396102667941, -0.5000009981287422, 
-1.9999396190788856, -0.5000009981285556, 
-1.9987848820666396, -0.500001001403842, 
-1.996474805405877, -0.5000010051454729, 
-1.9930802184640555, -0.5000015586482363, 
-1.9896795568350023, -0.5000052965359039, 
-1.9862789795406077, -0.5000135111716498, 
-1.9828788211349737, -0.5000246953151906, 
-1.9794778525699583, -0.5000385093739971, 
-1.9760762015284494, -0.5000558768080844, 
-1.9726745108272505, -0.5000767464086107, 
-1.9692725252081391, -0.5001006806419623, 
-1.965869977017921, -0.5001279045809731, 
-1.9624672584190095, -0.5001585330898674, 
-1.959064582696834, -0.5001919922856635, 
-1.9556615233387227, -0.5002279317219208, 
-1.952257873170796, -0.5002666419273405, 
-1.9488544436330393, -0.5003082058274393, 
-1.9454511740966947, -0.5003522290336123, 
-1.9420483402595587, -0.5003985927387308, 
-1.9386462910066988, -0.5004474542186309, 
-1.93524520851969, -0.5004987603621465, 
-1.9318446105026397, -0.5005523844948654, 
-1.9284446990092965, -0.5006082823169781, 
-1.9250458592586597, -0.5006664422168696, 
-1.9216469381627879, -0.5007268328178328, 
-1.9182483903294627, -0.5007894311592922, 
-1.9148494118457553, -0.5008542114022142, 
-1.9114500692073289, -0.5009211474884082, 
-1.908050360147642, -0.5009902363966771, 
-1.9046502694121412, -0.501061441678584, 
-1.901249787877056, -0.5011347431261205, 
-1.897848908101477, -0.5012101220453564, 
-1.8944476209434047, -0.5012875598033482, 
-1.8910459550271015, -0.5013670301269479, 
-1.8876441043888006, -0.5014485030350402, 
-1.8842423296254462, -0.5015320165547655, 
-1.880840868561023, -0.501617470812603, 
-1.8774398866217692, -0.5017048724403109, 
-1.8740394484107235, -0.5017942300614502, 
-1.8706396696617131, -0.5018854779214623, 
-1.8672404573476333, -0.5019786554918898, 
-1.8638417421521245, -0.5020737126694622, 
-1.8604433020399196, -0.5021706831111536, 
-1.8570450768554607, -0.5022694959324349, 
-1.85364676200415, -0.5023702322546523, 
-1.8502482738982746, -0.5024728154020858, 
-1.8468494373645894, -0.502577287341375, 
-1.8434501923086937, -0.5026836532628761, 
-1.8400505829420073, -0.5027918425554497, 
-1.8366506791161983, -0.502901870825528, 
-1.833250570789566, -0.5030137659884375, 
-1.8298503959582204, -0.5031275083798948, 
-1.82645033708659, -0.5032430677010045, 
-1.8230504914921566, -0.5033604667461177, 
-1.81965099351403, -0.5034796733605603, 
-1.8162518658444764, -0.5036007368244276, 
-1.812853147986223, -0.5037236061789193, 
-1.80945480752166, -0.5038483234664474, 
-1.8060567624111197, -0.5039749152293277, 
-1.8026589367659427, -0.5041033417936686, 
-1.799261202437208, -0.5042336743382655, 
-1.7958634729336937, -0.5043658677166869, 
-1.792469210284493, -0.5044977521905989, 
-1.789080981312114, -0.5046182355420009, 
-1.785687139551785, -0.5047243287390052, 
-1.782284676589762, -0.5048309126680995, 
-1.7788846619423764, -0.5049438553258391, 
-1.775488594785548, -0.5050550600315857, 
-1.7720912165633838, -0.5051618050256451, 
-1.7686921948490268, -0.5052674096523445, 
-1.7652936993767994, -0.5053729265478735, 
-1.7618958673464102, -0.5054771721141775, 
-1.7584980600327955, -0.5055798595028735, 
-1.7551002149430328, -0.5056813208803447, 
-1.7517025671783901, -0.5057817523540432, 
-1.748305086777948, -0.5058810157596698, 
-1.7449076355323576, -0.5059790991172455, 
-1.74151013969861, -0.5060760373191848, 
-1.7381125656268672, -0.5061718950311564, 
-1.7347148414964553, -0.5062666340354968, 
-1.7313169385590215, -0.5063602922351803, 
-1.7279188369252478, -0.5064528791451329, 
-1.7245205399745143, -0.5065444070805443, 
-1.72112206683298, -0.5066348826465596, 
-1.7177234627629099, -0.5067243423124416, 
-1.7143247636606376, -0.5068127428946142, 
-1.7109260486678464, -0.5069001385179702, 
-1.7075273604427552, -0.5069865245766534, 
-1.7041287452558063, -0.5070719163673517, 
-1.700730210883692, -0.5071563029169891, 
-1.6973317735469753, -0.5072397071775675, 
-1.693933435941335, -0.5073221490919019, 
-1.6905351780162028, -0.5074036131623468, 
-1.6871369600887098, -0.5074841398071678, 
-1.6837387296686535, -0.5075637016227524, 
-1.6803404677709741, -0.5076423457432274, 
-1.6769421018610495, -0.5077200375699239, 
-1.6735436357096076, -0.5077968357168545, 
-1.6701450404806206, -0.507872688974747, 
-1.666746304596719, -0.5079476397142142, 
-1.6633474733906464, -0.508021705349599, 
-1.6599485336022715, -0.5080948475021341, 
-1.6565495436404476, -0.5081671126477102, 
-1.6531505258927022, -0.5082384761533904, 
-1.6497515360338095, -0.5083089697966354, 
-1.6463525748810512, -0.5083785580684171, 
-1.6429536787991392, -0.5084472826611326, 
-1.6395548387038748, -0.5085151294006814, 
-1.6361560448679537, -0.5085820806406082, 
-1.6327573141425453, -0.5086481772071422, 
-1.629358599482726, -0.5087133818789895, 
-1.625959893415274, -0.5087777288170612, 
-1.6225611482651505, -0.5088411951233482, 
-1.6191623453577433, -0.5089037920555743, 
-1.6157634760588326, -0.5089655232769794, 
-1.612364518395905, -0.5090263571186497, 
-1.6089654919791663, -0.5090863305390043, 
-1.6055663889484963, -0.5091454013363435, 
-1.6021672469909278, -0.5092036006113673, 
-1.5987680746217638, -0.5092608939401102, 
-1.5953689069617059, -0.5093172919729438, 
-1.5919702197149999, -0.5093724753871777, 
-1.5885723722933944, -0.5094250684444306, 
-1.5851738462681024, -0.5094747445096217, 
-1.5817742088531563, -0.5095234437659463, 
-1.5783749632289377, -0.5095720323872117, 
-1.5749762807201746, -0.5096193934943555, 
-1.5715774397003224, -0.5096652091202813, 
-1.5681783535909575, -0.5097099043857797, 
-1.564779312061858, -0.5097536800707959, 
-1.5613802972062716, -0.5097963447991081, 
-1.5579811970432156, -0.5098378878514935, 
-1.5545820154238366, -0.509878392184339, 
-1.5511827640478597, -0.5099178684147796, 
-1.5477834700948283, -0.5099563014583406, 
-1.5443841404849399, -0.5099937229745669, 
-1.5409847908439118, -0.5100301468204295, 
-1.5375854209184874, -0.5100655766139002, 
-1.5341860625194275, -0.5101000356903224, 
-1.5307867088824516, -0.5101335162631475, 
-1.527387386053832, -0.5101660645023028, 
-1.523988063004311, -0.5101976478705806, 
-1.5205887711476618, -0.5102283221204218, 
-1.5171894742709655, -0.510258046626299, 
-1.5137901854825377, -0.5102868854262623, 
-1.5103908578672431, -0.5103147939860527, 
-1.5069915269721035, -0.5103418463898505, 
-1.503592147041491, -0.5103679791475105, 
-1.500192738750995, -0.5103932646421084, 
-1.4967932807947162, -0.5104176647533742, 
-1.493393801449445, -0.5104412245097537, 
-1.489994290326217, -0.5104639187151354, 
-1.486594760255146, -0.5104857723958466, 
-1.483195230549152, -0.5105068066069866, 
-1.4797956866959667, -0.5105269945988578, 
-1.4763961608881389, -0.510546376720625, 
-1.4729966269043817, -0.5105649205217839, 
-1.4695971331850708, -0.510582679012637, 
-1.4661976328688342, -0.5105996092774552, 
-1.4627981487757775, -0.5106157627469888, 
-1.459398658945506, -0.5106311038131143, 
-1.4559991626398467, -0.5106456633244391, 
-1.4525996504666046, -0.5106594381358162, 
-1.4492001183028818, -0.5106724218485447, 
-1.4458005849462425, -0.5106846397582472, 
-1.4424010329254793, -0.5106960682425107, 
-1.439001467146894, -0.5107067238900563, 
-1.4356019041853827, -0.5107166199587244, 
-1.4322023286566812, -0.5107257369800645, 
-1.4288027367346354, -0.5107340802607232, 
-1.4254031455261018, -0.5107416649777637, 
-1.422003538197526, -0.5107484713451793, 
-1.418603927565021, -0.5107545033228535, 
-1.4152043402897365, -0.5107597763053422, 
-1.4118047526172284, -0.5107642568347891, 
-1.4084051959167487, -0.5107679767702183, 
-1.4050056345823805, -0.5107709013247937, 
-1.4016061033388985, -0.5107730583715627, 
-1.3982065752304254, -0.5107744081114046, 
-1.3948070473549392, -0.5107749697244939, 
-1.3914070093935111, -0.5107750181236732, 
-1.3880060441149227, -0.5107760264823022, 
-1.3846056835311162, -0.5107785382570209, 
-1.3812064711863128, -0.5107805598021599, 
-1.3778069166423037, -0.510781275584638, 
-1.374406781907867, -0.5107817401962471, 
-1.3710067803368036, -0.5107823341222996, 
-1.3676069905072543, -0.5107826566639032, 
-1.3642071719457038, -0.5107825658961018, 
-1.3608072792110055, -0.510782190566141, 
-1.3574074095676367, -0.5107816005251897, 
-1.3540075875878896, -0.5107807603016148, 
-1.3506077477743001, -0.5107796403328897, 
-1.3472078980789997, -0.5107782694151048, 
-1.3438080387699027, -0.5107766515352189, 
-1.340408169652531, -0.5107747872151757, 
-1.3370082882988836, -0.5107726749240771, 
-1.3336083944277293, -0.5107703186749737, 
-1.3302085259480956, -0.5107677323942981, 
-1.3268086567314237, -0.5107649040059873, 
-1.3234087935154135, -0.5107618469552359, 
-1.320008932587266, -0.5107585574155676, 
-1.3166090639454497, -0.5107550425916363, 
-1.3132091838904105, -0.5107513031920996, 
-1.3098092922486628, -0.5107473391322606, 
-1.3064093969684987, -0.5107431540375702, 
-1.303009519520331, -0.5107387530562972, 
-1.299609655273475, -0.5107341383248793, 
-1.2962097814645928, -0.5107293056009318, 
-1.2928099188115036, -0.5107242661491793, 
-1.2894100431896924, -0.5107190157583105, 
-1.2860101565971636, -0.5107135578657928, 
-1.2826102588774138, -0.5107078920087653, 
-1.2792103501995657, -0.5107020201130948, 
-1.2758104559798547, -0.5106959504483634, 
-1.2724105619742836, -0.5106896758791529, 
-1.2690106922472122, -0.5106832049269745, 
-1.2656108201568748, -0.5106765332298644, 
-1.2622109576334837, -0.5106696645130546, 
-1.2588110819219391, -0.5106625998026131, 
-1.2554112014628118, -0.5106553416625151, 
-1.2520113144377907, -0.5106478892419867, 
-1.2486114171338056, -0.5106402439653539, 
-1.2452115096281977, -0.510632406687354, 
-1.241811591271919, -0.5106243729871077, 
-1.238411698761916, -0.5106161550841138, 
-1.2350118059227444, -0.510607742842013, 
-1.231611926500374, -0.5105991402100322, 
-1.2282120684141389, -0.5105903512666049, 
-1.224812196130787, -0.5105813697374557, 
-1.2214123138371442, -0.510572196018121, 
-1.2180124264974446, -0.5105628346175626, 
-1.2146125350354864, -0.5105532823506667, 
-1.2112126427029295, -0.510543538941807, 
-1.2078127552700346, -0.5105336013533935, 
-1.2044128820101485, -0.5105234708514879, 
-1.201013023688029, -0.5105131486882618, 
-1.1976131610943292, -0.5105026299438132, 
-1.1942132879414298, -0.5104919113810618, 
-1.1908130804605679, -0.510481188934416, 
-1.187412269452738, -0.5104714268211396, 
-1.1840118715964012, -0.5104629215636798, 
-1.1806122296618426, -0.5104544169833132, 
-1.177212386719291, -0.5104452989809827, 
-1.1738121681085736, -0.5104362976673046, 
-1.1704120673944927, -0.5104276613846427, 
-1.167012114832464, -0.5104191205703069, 
-1.1636121201821272, -0.5104105709912817, 
-1.1602120655374473, -0.5104021050801107, 
-1.1568120120329912, -0.5103937533342524, 
-1.1534119665404055, -0.5103854896482489, 
-1.1500119136717013, -0.5103772983042599, 
-1.1466118499819824, -0.5103691886264824, 
-1.1432117906952206, -0.5103611639243973, 
-1.1398117586102443, -0.5103532173291009, 
-1.136411727300179, -0.5103453517198637, 
-1.1330117033934874, -0.510337563730607, 
-1.1296116988405038, -0.5103298517107225, 
-1.1262116847268209, -0.5103222172302713, 
-1.1228116619440698, -0.510314658305926, 
-1.119411634826338, -0.5103071732131961, 
-1.1160116015154056, -0.5102997620639931, 
-1.11261155823099, -0.510292423799279, 
-1.109211504971013, -0.5102851575895575, 
-1.1058114412578404, -0.5102779645725346, 
-1.1024113797598412, -0.5102708412936853, 
-1.0990113288001584, -0.5102637885129582, 
-1.09561129772382, -0.5102568037666462, 
-1.0922112692888835, -0.5102498894092591, 
-1.0888112663284657, -0.5102430412609156, 
-1.0854112524166695, -0.5102362627652571, 
-1.0820112379628868, -0.5102295501148164, 
-1.0786112146466964, -0.5102229039359459, 
-1.075211181166715, -0.5102163235898138, 
-1.0718111373076884, -0.5102098093678941, 
-1.0684110831586313, -0.5102033608466358, 
-1.065011035165574, -0.5101969756841402, 
-1.061610990551162, -0.5101906555678659, 
-1.0582109712755823, -0.5101843978233277, 
-1.0548109525602527, -0.5101782053020006, 
-1.0514109410126682, -0.5101720748511442, 
-1.0480109226451695, -0.5101660080685054, 
-1.0446108994255268, -0.5101600028822595, 
-1.0412108696963156, -0.5101540602805235, 
-1.0378108297692972, -0.5101481797931944, 
-1.0344107795389479, -0.5101423611418611, 
-1.0310107183777029, -0.5101366060817, 
-1.0276106828869478, -0.5101309108740593, 
-1.0242106463640723, -0.5101252787934368, 
-1.0208106227101115, -0.5101197085139066, 
-1.0174106199821569, -0.5101141990538348, 
-1.0140106023653122, -0.5101087523964319, 
-1.0106105738468274, -0.5101033687713552, 
-1.0072105393374016, -0.5100980466879853, 
-1.003810499646234, -0.5100927873931909, 
-1.000410450677168, -0.5100875912054246, 
-0.9970103954314229, -0.5100824594108286, 
-0.9936103654567089, -0.5100773903636328, 
-0.9901980271745585, -0.5100806518154087, 
-0.9867454190517607, -0.5101468332604278, 
-0.9832917192640771, -0.5103351704838864, 
-0.9798871656123479, -0.5105892358248557, 
-0.9764861056929498, -0.5108560966443807, 
-0.9730671908487579, -0.5111651085501329, 
-0.969654962025106, -0.511538118627019, 
-0.9662575789755103, -0.5119601339746994, 
-0.9628656007665092, -0.5124235068351783, 
-0.9594775875380488, -0.5129320255751318, 
-0.95609743282077, -0.513487061187523, 
-0.9527261769906513, -0.5140862715987133, 
-0.9493631308653059, -0.5147280472738422, 
-0.9460085244555182, -0.5154121226944898, 
-0.9426630721681556, -0.5161379576244185, 
